hash	study_hash	study_id	analysis_id	analysis_summary	analysis_type	instrument_name	instrument_type	ms_type	ion_mode
5f01b47f3a3fe1d237d572e5dcc8364711c403e0	e8661e185d7909ad107f02f1afee5ab2c4485f49	ST000253	AN000401	ESI negative ion mode (Lung)	MS	ABI Sciex API 4000 QTrap	Triple quadrupole	ESI	NEGATIVE
25325b1902824a61a91999bf87524dca54ca8d56	c2e06ab95116d6fba81aeecbebc8fd5b1b890ec0	ST000254	AN000402	ESI negative ion mode	MS	ABI Sciex API 4000 QTrap	Triple quadrupole	ESI	NEGATIVE
3fd38a279b5f338eabe3173dba42a3d7dc092867	1d8c90fd5babcdddfa37036f873600f68de757f5	ST000255	AN000403	ESI negative ion mode	MS	ABI Sciex API 4000 QTrap	Triple quadrupole	ESI	NEGATIVE
f606cded15f9f5f392007ea5661397da713a9bba	fb091a32690c735fdc7e1872f7e8d123697a055d	ST000256	AN000404	1H NMR 500 MHz	NMR	NA	FT-NMR	NA	NA
62f422656f1c0158c2e58885435fcb2c7982cb4f	fb091a32690c735fdc7e1872f7e8d123697a055d	ST000256	AN000405	1H NMR 600 MHz	NMR	NA	FT-NMR	NA	NA
c606dc4701244c34ce4a7372494fbdc2d3986b10	9707d0011d7ecaa3fdfd1941e6940e122ead53fa	ST000257	AN000406	ESI negative ion mode ( Oxylipins analysis)	MS	ABI Sciex API 4000 QTrap	Triple quadrupole	ESI	NEGATIVE
eb52a268bcc55929edca1b6da30d318e8d80cdb1	9707d0011d7ecaa3fdfd1941e6940e122ead53fa	ST000257	AN000407	ESI positive ion mode (Endocannabinoid analysis)	MS	ABI Sciex API 4000 QTrap	Triple quadrupole	ESI	POSITIVE
32342b551fef1a505ac65b030a158eabccfb6e96	9707d0011d7ecaa3fdfd1941e6940e122ead53fa	ST000257	AN000408	ESI positive ion mode (Ceramide analysis)	MS	ABI Sciex API 4000 QTrap	Triple quadrupole	ESI	POSITIVE
67483d37e0cb89c9d5174c1c375f45e06af9f4e2	d8615318454dca4df889c6df74ba24962e090c90	ST000258	AN000409	ESI/QTOF positive ion mode	MS	Bruker MicrOTOF II	QTOF	ESI	POSITIVE
e2f809a6c79f74392c1cb479eeab9af78b74c6b3	d8615318454dca4df889c6df74ba24962e090c90	ST000258	AN000410	ESI/QTOF negative ion mode	MS	Bruker MicrOTOF II	QTOF	ESI	NEGATIVE
4d52a3d895f1497a979c75401779779559edbc62	dc03426aa10b84bd9fc93b6c151d62f820a0c322	ST000259	AN000411	ESI/QTOF positive ion mode	MS	Bruker MicrOTOF II	QTOF	ESI	POSITIVE
ab656e65ddb8ef13ab0ce4eab32f19399893328c	dc03426aa10b84bd9fc93b6c151d62f820a0c322	ST000259	AN000412	ESI/QTOF negative ion mode	MS	Bruker MicrOTOF II	QTOF	ESI	NEGATIVE
c975049aa9eac7aa58390314a24e8031161236a4	b4a1a984e85b6828bb18c7f210428ab7fb21396f	ST000260	AN000413	ESI LCMS positive ion mode	MS	Thermo LTQ	Single quadrupole	ESI	POSITIVE
c57c00d85994c0c86e62ecc2060aecf1d2e6a811	b4a1a984e85b6828bb18c7f210428ab7fb21396f	ST000260	AN000414	ESI LCMS Negative ion mode	MS	Thermo LTQ	Single quadrupole	ESI	NEGATIVE
6bedc3430e6aa1b1e5fa268aeabebaa5ef8c3ca7	b4a1a984e85b6828bb18c7f210428ab7fb21396f	ST000260	AN000415	ESI GCMS positive ion mode	MS	Thermo Trace DSQ	Single quadrupole	EI	POSITIVE
4cb7db9093054583a3598c847ee98ef03ca04385	fa8113f93abb9e0a5e7e0166591c42d5d1511f8b	ST000261	AN000416	1H NMR 500 MHz	NMR	NA	FT-NMR	NA	NA
545ad38ba615db84882d3f538665cfdf8fde637c	2dab1acceb37e37d62cf54ee8e8b97cab4586ce1	ST000262	AN000417	ESI/QTOF positive ion mode	MS	Agilent 6220 TOF	TOF	ESI	POSITIVE
6919d8b52af67c7f5cbfe2dc9bad890ba9ecd3c2	2dab1acceb37e37d62cf54ee8e8b97cab4586ce1	ST000262	AN000418	ESI/QTOF negative ion mode	MS	Agilent 6220 TOF	TOF	ESI	NEGATIVE
231d86c2baf384129a4a9611ee8108a0616ab260	c07f7b84213c341b97bc5ad945bacbb0a74ea1ea	ST000263	AN000419	ESI/QTOF positive ion mode	MS	Agilent 6220 TOF	TOF	ESI	POSITIVE
fe6db8abf93fc3b752c92b571f1bb1676a9c5781	c07f7b84213c341b97bc5ad945bacbb0a74ea1ea	ST000263	AN000420	ESI/QTOF negative ion mode	MS	Agilent 6220 TOF	TOF	ESI	NEGATIVE
6edfe19784ea4c00089947f46f2695765e5bdf70	a140889757acdde50856a1bf627b4a18af6b3cbc	ST000264	AN000421	ESI/QTOF positive ion mode	MS	Agilent 6220 TOF	TOF	ESI	POSITIVE
dbf036fb830ee3a7891da65ed375562e33e40431	a140889757acdde50856a1bf627b4a18af6b3cbc	ST000264	AN000422	ESI/QTOF negative ion mode	MS	Agilent 6220 TOF	TOF	ESI	NEGATIVE
d6c2940f2fd04bc6a1071bdcf1f7d08298954efa	c776581b31fa301d120598dc241ad3099fa346bf	ST000265	AN000423	ESI/QTOF positive ion mode	MS	Agilent 6220 TOF	TOF	ESI	POSITIVE
14a9b4e2797baffa06910a552439bd4b2da8cc9e	c776581b31fa301d120598dc241ad3099fa346bf	ST000265	AN000424	ESI/QTOF negative ion mode	MS	Agilent 6220 TOF	TOF	ESI	NEGATIVE
30ca91cb1e77bd3d193a731e7abcf43801d7a8e6	466a512257d38b25a4ee7647fc0d710f9b53b6fb	ST000266	AN000425	ESI/QTOF positive ion mode	MS	Agilent 6220 TOF	TOF	ESI	POSITIVE
a6b1cd1fb6d4d679a79de073da0b0c8f68a3d36b	466a512257d38b25a4ee7647fc0d710f9b53b6fb	ST000266	AN000426	ESI QTOF Negative ion mode	MS	Agilent 6220 TOF	TOF	ESI	NEGATIVE
3e8dd650e86d6efdec29c1207a6d4c182aac85e0	6dc1953c8c062bc739d826fea4a5bb604ca806ab	ST000267	AN000427	ESI/QTOF positive ion mode	MS	Agilent 6220 TOF	TOF	ESI	POSITIVE
05c710918f737f4fc8f67db689cd2d24394525fb	6dc1953c8c062bc739d826fea4a5bb604ca806ab	ST000267	AN000428	ESI/TOF Negative ion mode	MS	Agilent 6220 TOF	TOF	ESI	NEGATIVE
b9a80155a3fa37209bce00be40cef1e05ba8d89f	7462794a1765e73b648b30941495795a3ce483c4	ST000268	AN000429	ESI/QTOF positive ion mode	MS	Agilent 6220 TOF	TOF	ESI	POSITIVE
630e994b8cf27804a17020f86427b239c1501ad4	7462794a1765e73b648b30941495795a3ce483c4	ST000268	AN000430	ESI/TOF Negative ion mode	MS	Agilent 6220 TOF	TOF	ESI	NEGATIVE
fe5250971bfdb182678dc4032a4a9ac6bdae0608	d274e78450f872057601e1c8b0f3dbb41843ec82	ST000269	AN000431	ESI positive ion mode	MS	Thermo Q Exactive Orbitrap	Orbitrap	ESI	POSITIVE
01605416f65a5cb7ba9d0201eaf03149c6fc9122	bb47c848ea2315517f3a1a5bbdf92f746b589a68	ST000270	AN000432	ESI positive ion mode	MS	Thermo Q Exactive Orbitrap	Orbitrap	ESI	POSITIVE
65faa802302e807a390c03d5d12c4f8062528e48	bb47c848ea2315517f3a1a5bbdf92f746b589a68	ST000270	AN000433	ESI/Orbitrap Negative ion mode	MS	Thermo Q Exactive Orbitrap	Orbitrap	ESI	NEGATIVE
e535dbbcc9ec44689b83ec355020e75884293d9c	6e4f8943ad41224f6b29e243780c8d9c7d45b65f	ST000271	AN000434	ESI/QTOF negative ion mode	MS	Agilent 6520 QTOF	QTOF	ESI	NEGATIVE
64bc7ad9d100b0158c8fcf1fea3734844068ff40	e6b71cc61e09f20e6aba820c2eca4547d2ce4793	ST000272	AN000435	ESI positive ion mode	MS	Agilent 6490 QQQ	Triple quadrupole	ESI	POSITIVE
b0f354de4d381f7522102dd0a0fb7c35342611b8	2a84b053d7cdf4cdbd2893e265d97ded6d56a1fe	ST000273	AN000436	GCMS positive ion mode	MS	Agilent 5975C	Single quadrupole	EI	POSITIVE
73da7cbeea2fe69b6ab31bc61c3316a042768dd8	303a750935343a0b5fda38fe8861971d75920fb3	ST000274	AN000437	ESI/QTOF negative ion mode	MS	Agilent 6530 QTOF	QTOF	ESI	NEGATIVE
27da94cc9ab25b9ea4e1655d3f2f06e6af8a26b2	1f5fe184591060664927cd30b04c8723e4bdeddc	ST000275	AN000438	ESI/QTOF negative ion mode	MS	Agilent 6530 QTOF	QTOF	ESI	NEGATIVE
cc71eb866e194d502d4521b6ef62d9f337afaef5	1f5fe184591060664927cd30b04c8723e4bdeddc	ST000275	AN000439	ESI/QTOF positive mode	MS	Agilent 6530 QTOF	QTOF	ESI	POSITIVE
621a56160719ceb202f2c94e453d649575df643b	5b92dd0d428781a7173a46d910c4537e71c4201b	ST000276	AN000440	LCMS Positive ion mode.	MS	Agilent 6530 QTOF	QTOF	ESI	POSITIVE
5a88ad46b81e7fae4543521c153d2ff07683a758	5b92dd0d428781a7173a46d910c4537e71c4201b	ST000276	AN000441	GCMS positive ion mode	MS	Agilent 5975C	Single quadrupole	EI	POSITIVE
b744cf384170d30fade750cf41a4a3b11908179f	281a05c01c3ae40d5ec2f47e73720235ccf15fde	ST000277	AN000442	ESI negative ion mode	MS	Agilent 6490 QQQ	Triple quadrupole	ESI	NEGATIVE
4588123392cb9e7fb43b562d74a7c6779a28b803	ae1dc2d2f4fddba18a3313fb1edcedfc5885225c	ST000278	AN000443	ESI/QTOF negative ion mode	MS	Agilent 6530 QTOF	QTOF	ESI	NEGATIVE
085cc8d682be2ac8ae85bd6bbea808c3ac63b7b8	ae1dc2d2f4fddba18a3313fb1edcedfc5885225c	ST000278	AN000444	GCMS positive ion mode	MS	Agilent 5975C	Single quadrupole	EI	POSITIVE
0d7aba70f1e81e35221176370792ecbc9cffe125	c0dabc3b4f12b47cc7600d18557d462340a44297	ST000279	AN000445	ESI/QTOF negative ion mode	MS	Agilent 6530 QTOF	QTOF	ESI	NEGATIVE
274449687d48e3ad6f7e2252aa7e76cb9e2e3cbf	c0dabc3b4f12b47cc7600d18557d462340a44297	ST000279	AN000446	GCMS Positive ion mode	MS	Agilent 5975C	Single quadrupole	EI	POSITIVE
d4b391ec557b91228f6bd9d696a6a8dfd2426879	3555d913558a58aadae9a22b131664da513f700d	ST000282	AN000449	ESI/QTOF negative ion mode	MS	Agilent 6530 QTOF	QTOF	ESI	NEGATIVE
8803f62c04bc5b22f172d430681842f304543730	3555d913558a58aadae9a22b131664da513f700d	ST000282	AN000450	ESI GCMS Positive ion mode.	MS	Agilent 5975C	Single quadrupole	EI	POSITIVE
5c338507bb42343bf855b8e80ebec154d7d8842d	2805459c1896a5ba318394e7f309676c9f4b1ea7	ST000283	AN000451	ESI/QTOF negative ion mode	MS	Agilent 6530 QTOF	QTOF	ESI	NEGATIVE
16ba532d8c88dcece097b5a9047256e1cdf94298	d38a021eb2b5d0c891ae64f29e5a44dee861490a	ST000284	AN000452	ESI Positive/Negative ion mode	MS	ABI Sciex 5500 QTrap	Triple quadrupole	ESI	UNSPECIFIED
10572fea736158e4a5c4be34abf5b355a5939eea	c88977aa5d1d1062d4c5588f030b35ddd870c540	ST000286	AN000454	ESI Positive ion mode	MS	Thermo Q Exactive Orbitrap	Orbitrap	ESI	POSITIVE
38222b3db0ec3b6cffc0dd590beef064c9ff3f01	c88977aa5d1d1062d4c5588f030b35ddd870c540	ST000286	AN000455	ESI Negative ion mode	MS	Thermo Q Exactive Orbitrap	Orbitrap	ESI	NEGATIVE
1de78988584ac709ab9236b5614f291d0cc6b5d1	e12c515f2590def2e1bc46c8021b01765c6b74f8	ST000287	AN000456	NAD/ATP Positive mode	MS	Agilent 6490 QQQ	Triple quadrupole	ESI	POSITIVE
47e5ef7c9bb10742339ff22fecac9e83f2fb1c78	e12c515f2590def2e1bc46c8021b01765c6b74f8	ST000287	AN000457	NADH Positive mode	MS	Agilent 6490 QQQ	Triple quadrupole	ESI	POSITIVE
39ba1d6181b4dafd26302cd2a70dc0b9f4895e9d	cd4a0005d1b01125035f26ebf1b4a568d4593fbb	ST000288	AN000458	ESI Positive mode	MS	Thermo Q Exactive Orbitrap	Orbitrap	ESI	POSITIVE
94bbdacec0d7a0e8274d114ea888cdcf45b61df2	cd4a0005d1b01125035f26ebf1b4a568d4593fbb	ST000288	AN000459	ESI Negative mode	MS	Thermo Q Exactive Orbitrap	Orbitrap	ESI	NEGATIVE
19da13944f4c2e71454bcedac89dc036f9b672a2	e56dc25e0e28e702ff76d3beda105114f3a7d258	ST000289	AN000460	ESI Positive mode	MS	Thermo Q Exactive Orbitrap	Orbitrap	ESI	POSITIVE
481c952b0f4c70032b3acb2c12442e1ebb19b622	e56dc25e0e28e702ff76d3beda105114f3a7d258	ST000289	AN000461	ESI Negative mode	MS	Thermo Q Exactive Orbitrap	Orbitrap	ESI	NEGATIVE
30c1ec4c3c42724012a244874c99af55d76caa5d	234f4ca663dbde2473c87ae6335f765b88992b6e	ST000290	AN000462	ESI Positive mode	MS	Thermo Q Exactive Orbitrap	Orbitrap	ESI	POSITIVE
2d222a37ba366b2bc3b8ee18ae58d54142b9e903	234f4ca663dbde2473c87ae6335f765b88992b6e	ST000290	AN000463	ESI Negative mode	MS	Thermo Q Exactive Orbitrap	Orbitrap	ESI	NEGATIVE
a0e4ccb8f78b92134fac221a2397b0797e5fba2e	07c0f880f10759eda4365394ae57f46565f311d8	ST000291	AN000464	ESI Positive mode	MS	Thermo Q Exactive Orbitrap	Orbitrap	ESI	POSITIVE
4a5a6d2e563e1a460dd212178e6cbfc6ec3ec916	07c0f880f10759eda4365394ae57f46565f311d8	ST000291	AN000465	ESI Negative mode	MS	Thermo Q Exactive Orbitrap	Orbitrap	ESI	NEGATIVE
a0d67eb3ffcccd9469fb72b4410991d9e91abbea	8b25ec587efd37c6941476c597f21ad17355a186	ST000292	AN000466	ESI Positive mode	MS	Thermo Q Exactive Orbitrap	Orbitrap	ESI	POSITIVE
2b4bca87978cbf77dc3cba0884cf3651d8437ae8	8b25ec587efd37c6941476c597f21ad17355a186	ST000292	AN000467	ESI Negative mode	MS	Thermo Q Exactive Orbitrap	Orbitrap	ESI	NEGATIVE
63409dfb3b0fa482c951d84dfab8cb72a17b9cd7	105f9825e5ccc7a36b961e34ef023b04cefffd58	ST000293	AN000468	Amino acid analysis	MS	Agilent 6490 QQQ	Triple quadrupole	ESI	POSITIVE
5414292c939118dc4666ceaf4c3e32cecfba025f	105f9825e5ccc7a36b961e34ef023b04cefffd58	ST000293	AN000469	Organic acid analysis	MS	Thermo Quantiva QQQ	Triple quadrupole	ESI	POSITIVE
6b6d405f78f8f7229d331c8ea86d82c8fef001ff	543410fe85084f684da4e260b08cbe6ac26d9384	ST000294	AN000470	ESI Positive mode	MS	Thermo Q Exactive Orbitrap	Orbitrap	ESI	POSITIVE
eabafe8d99ad4e345b11dd14af12090c761ad00a	543410fe85084f684da4e260b08cbe6ac26d9384	ST000294	AN000471	ESI Negative mode	MS	Thermo Q Exactive Orbitrap	Orbitrap	ESI	NEGATIVE
1afc70849b4190e2db30106551ea43887a1a8fc3	dab5aefe5b03f2b2de2af9671210ec24b34a05c5	ST000295	AN000472	MS for Ceramides	MS	Agilent 6410A QQQ	Triple quadrupole	ESI	POSITIVE
3aa9674c0e79c2b8e6be5d068016ca82ee352d48	dab5aefe5b03f2b2de2af9671210ec24b34a05c5	ST000295	AN000473	MS for Glycolysis/TCA/nucleotides	MS	Agilent 6520 QTOF	QTOF	ESI	NEGATIVE
ca31f298279fa5dfca4639f6fc7c7d23db27ae70	d2475a6ad0b7b6092d63263efad7de98ac19ce50	ST000296	AN000474	GCMS for Short Chain Fatty Acids	MS	Agilent 5975C	Single quadrupole	EI	POSITIVE
0598e160fde5e1c4050a14d4b8b59785260b0dae	ec67205d9f6742341650f7d816e27c5252ee91ec	ST000297	AN000475	LCMS of Acyl carnitines	MS	Agilent 6410 QQQ	Triple quadrupole	ESI	POSITIVE
5fe914a411ecb4158d535d4df861ec38c043af51	9ccbcdf5f6adfced96c4eab8809fc80da887b85c	ST000298	AN000476	MS of steroids	MS	Agilent 6410A QQQ	Triple quadrupole	ESI	UNSPECIFIED
423574dfcfbe50514f193a0ec39dda8cfb5b5b7b	5a1dfbbed08b3bf69810e197f9d70bc07746595f	ST000299	AN000477	MS of acylcarnitines	MS	Agilent 6410A QQQ	Triple quadrupole	ESI	POSITIVE
9d7206f134777af8bef999e620263d82dc3ff933	fc9b2cf3d63af4265b16959df22e8dc94617f383	ST000300	AN000478	MS of Bile acids	MS	Agilent 6410 QQQ	Triple quadrupole	ESI	NEGATIVE
b3f5e06a7e0c82c7cc3ea18c375398041df77eef	a6141cdc6cd66e86a3c6ab9723cf49594f5e3af1	ST000301	AN000479	HILIC-MS Negative mode	MS	Agilent 6520 QTOF	QTOF	ESI	NEGATIVE
c1cd538ee87bfe738ee6be0856d384de3a8db7d3	cdf479c3491218d22fec9c16a44263f377393249	ST000302	AN000480	HILIC-MS Negative mode	MS	Agilent 6520B QTOF	QTOF	ESI	NEGATIVE
c51a82f367c704bcb14126c74c05743b02509e77	cdf479c3491218d22fec9c16a44263f377393249	ST000302	AN000481	GCMS(FAMES) Positive mode	MS	Agilent 5975C	Single quadrupole	EI	POSITIVE
367ae68e27ba69bb34b3dc21b42ffd6b7e25c7a8	5b856ea57ce767c795b23a1b0df07f04c1e7e63b	ST000303	AN000482	Negative mode MS data	MS	Agilent 6410A QQQ	Triple quadrupole	ESI	NEGATIVE
54295517d85ae9738da0d93ac278493a43946ba3	f13d68ee757f979ffb2f3076f1f74246b8c8f308	ST000304	AN000483	HILIC-MS Negative mode	MS	Agilent 6410 QQQ	Triple quadrupole	ESI	NEGATIVE
5ea02295efe452b9870829fa819c1258ee4381a6	d9ed669a6a7734e3e93e29d3d6ab1da7deff3ce0	ST000307	AN000486	Reversed phase POSITIVE ION MODE	MS	Thermo Q Exactive Orbitrap	Orbitrap	ESI	POSITIVE
45ff475422b44723d213aca4c45a9f726066d1f0	d9ed669a6a7734e3e93e29d3d6ab1da7deff3ce0	ST000307	AN000487	NEGATIVE ION MODE	MS	Thermo Q Exactive Orbitrap	Orbitrap	ESI	NEGATIVE
da01b1f42baed8c2669fc0ccf9f2086e2b64bdec	a507bab1bb17118bdf66625f380cb5b0523bc98d	ST000308	AN000488	HILIC NEGATIVE ION MODE	MS	Agilent 6520 QTOF	QTOF	ESI	NEGATIVE
6447b066955b511ea40ed4a9cb9e380d0ffbd303	748350024f967c098d212acc529006e52482862c	ST000309	AN000489	GC-MS	MS	Agilent 5973	Single quadrupole	EI	POSITIVE
425c43c8bdd5545376a3dbed0145066ec79dcf58	5ef2f05fab958d034891a50c04c73536ac092238	ST000310	AN000490	Peak area positive ion mode	MS	Thermo Q Exactive Orbitrap	Orbitrap	ESI	POSITIVE
0b37467458ea1098374034d0552799c1c7fbb092	5ef2f05fab958d034891a50c04c73536ac092238	ST000310	AN000491	Peak area negative ion mode	MS	Thermo Q Exactive Orbitrap	Orbitrap	ESI	NEGATIVE
e29740583819b2e5d1a64dbc58191ff14a022555	5ef2f05fab958d034891a50c04c73536ac092238	ST000310	AN000492	Peak height positive ion mode	MS	Thermo Q Exactive Orbitrap	Orbitrap	ESI	POSITIVE
4a301b62610e3f78dde02a86a5b353c6d5805077	5ef2f05fab958d034891a50c04c73536ac092238	ST000310	AN000493	Peak height negative ion mode	MS	Thermo Q Exactive Orbitrap	Orbitrap	ESI	NEGATIVE
f596f89fda267636f4ef5783f07c61604939a982	a9b30f5166638fcf1eb119f280cf12794291fc61	ST000311	AN000494	POSITIVE ION MODE/Peak Area	MS	Thermo Q Exactive Orbitrap	Orbitrap	ESI	POSITIVE
38a940501fb6453b188d238a4aa282f784b761e2	a9b30f5166638fcf1eb119f280cf12794291fc61	ST000311	AN000495	NEGATIVE ION MODE/Peak Area	MS	Thermo Q Exactive Orbitrap	Orbitrap	ESI	NEGATIVE
2bbc7edcd83516301407d517fdc97f657e0b1a3c	a9b30f5166638fcf1eb119f280cf12794291fc61	ST000311	AN000496	POSITIVE ION MODE/Peak Height	MS	Thermo Q Exactive Orbitrap	Orbitrap	ESI	POSITIVE
012980357f410e2960dc2376dd0c098a67ea61fc	a9b30f5166638fcf1eb119f280cf12794291fc61	ST000311	AN000497	NEGATIVE ION MODE/Peak Height	MS	Thermo Q Exactive Orbitrap	Orbitrap	ESI	NEGATIVE
cff98df31d530997a836d806f838bc4d4d3d34ad	d99d049893b106bd9065bd3b9704e3ba54d1c481	ST000312	AN000498	NEGATIVE ION MODE	MS	Agilent 6410A QQQ	Triple quadrupole	ESI	NEGATIVE
189b32e0704f0d0b0b96a5bf3a567c1098906a09	01e9cc6f6159fa16fa15837fbee0904d6dcceb49	ST000313	AN000499	HILIC NEGATIVE ION MODE	MS	Agilent 6530 QTOF	QTOF	ESI	NEGATIVE
e7de1112763fccc8d9e2d509f07d0fff18a78fa2	1a437a5ed3844b2c458c41145c05708e06b6ea48	ST000316	AN000502	Reversed phase POSITIVE ION MODE	MS	Waters Micromass QTOF Premier	QTOF	ESI	POSITIVE
8387ca08d188ed7a0bad03f875317e7d5f08e85f	f00a7618ecf2f1643c44533e42c57ba54a294217	ST000317	AN000503	Reversed phase POSITIVE ION MODE	MS	Agilent 6530 QTOF	QTOF	ESI	POSITIVE
57027a8df747973a3b4c1f6142f001894217e400	f00a7618ecf2f1643c44533e42c57ba54a294217	ST000317	AN000504	Reversed phase NEGATIVE ION MODE	MS	Agilent 6550 QTOF	QTOF	ESI	NEGATIVE
0754a64045e1d49643266e90700ace147f1009bf	00c47afdb16ab4a7b57f04fad7725134e73a98cd	ST000318	AN000505	Reversed phase POSITIVE ION MODE	MS	Agilent 6530 QTOF	QTOF	ESI	POSITIVE
0b109abefabd2546f23110d91b2ee4501ec989e4	00c47afdb16ab4a7b57f04fad7725134e73a98cd	ST000318	AN000506	Reversed phase NEGATIVE ION MODE	MS	Agilent 6550 QTOF	QTOF	ESI	NEGATIVE
76bfbf1b60ee9bdcc16d5f810ca2d288611fbaa1	90930811a142e5d094a2b2412b62a60d4c33291f	ST000319	AN000507	Reversed phase POSITIVE ION MODE	MS	Agilent 6530 QTOF	QTOF	ESI	POSITIVE
249be8ed5d480b84a6759d2ebc62a8cda1066113	8997d3e2a9b41aa1f24733ecfb92bd57111eac68	ST000320	AN000508	Reversed phase POSITIVE ION MODE	MS	Agilent 6530 QTOF	QTOF	ESI	POSITIVE
23c97510ba2478d9b0260ef0a306d58a9a6b53e3	8997d3e2a9b41aa1f24733ecfb92bd57111eac68	ST000320	AN000509	Reversed phase NEGATIVE ION MODE	MS	Agilent 6550 QTOF	QTOF	ESI	NEGATIVE
f4b987462b1d5eebb5725614b428083416339b42	178e8417cb75362ddfd5846c603ee930f2b07f5e	ST000321	AN000510	Reversed phase POSITIVE ION MODE	MS	Agilent 6530 QTOF	QTOF	ESI	POSITIVE
9a97a2ac24b3fb0fa2b69cf08b66b40cb3a2da68	178e8417cb75362ddfd5846c603ee930f2b07f5e	ST000321	AN000511	Reversed phase NEGATIVE ION MODE	MS	Agilent 6550 QTOF	QTOF	ESI	NEGATIVE
387dc28314b03227cee93a39c82f8df0a29d0b42	5a2975b3c1697ef0d5d24f9c6e3039c880db2a6b	ST000322	AN000512	Reversed phase POSITIVE ION MODE	MS	Agilent 6530 QTOF	QTOF	ESI	POSITIVE
431c9ce3f2cef3d97c7a0125c1fc5274b2c5e7cc	5a2975b3c1697ef0d5d24f9c6e3039c880db2a6b	ST000322	AN000513	Reversed phase NEGATIVE ION MODE	MS	Agilent 6550 QTOF	QTOF	ESI	NEGATIVE
52025010b743542c5d895db49dd2a5cccf53d665	c0fde2d8cb5414b6edd8be7b8191cbdb97c8343c	ST000323	AN000514	Reversed phase POSITIVE ION MODE	MS	Agilent 6530 QTOF	QTOF	ESI	POSITIVE
4e4bb81a7fd12cab59cf62a3855d49473b05feff	c0fde2d8cb5414b6edd8be7b8191cbdb97c8343c	ST000323	AN000515	Reversed phase NEGATIVE ION MODE	MS	Agilent 6550 QTOF	QTOF	ESI	NEGATIVE
89a41ae858a6dd03ca2d65949575159e315d5035	63c4c8ed84ba2203b4a3775fbedf4f593021f43f	ST000324	AN000516	Reversed phase POSITIVE ION MODE	MS	Agilent 6530 QTOF	QTOF	ESI	POSITIVE
bd6df319f2bb67bf239241be6e2bdef8838c1886	63c4c8ed84ba2203b4a3775fbedf4f593021f43f	ST000324	AN000517	Reversed phase NEGATIVE ION MODE	MS	Agilent 6550 QTOF	QTOF	ESI	NEGATIVE
7e724da0bd47e41b53241464bb44ef0cec5e1f23	03c4c679c52dd09d7cd883feee0a676a2f1a072e	ST000325	AN000518	HILIC POSITIVE ION MODE	MS	Agilent 6530 QTOF	QTOF	ESI	POSITIVE
ab0a2823aeaa05d6715b7d7c0b54393902251b56	b3a511a45d4f4831011f554f3d85cd4ff0394da4	ST000326	AN000519	HILIC POSITIVE ION MODE	MS	Agilent 6530 QTOF	QTOF	ESI	POSITIVE
eaa3cecd0750f79c1842f4c49e746ebd00f230f3	b3a511a45d4f4831011f554f3d85cd4ff0394da4	ST000326	AN000520	HILIC NEGATIVE ION MODE	MS	Agilent 6550 QTOF	QTOF	ESI	NEGATIVE
52c05200d56bbe5e7893a41ba5833c9a112429fa	e88da6aa7d4505b2d4b3dbb9259f42e2c3ad6a7f	ST000327	AN000521	HILIC POSITIVE ION MODE	MS	Agilent 6530 QTOF	QTOF	ESI	POSITIVE
61905f6a840210ca1752f640cf9e4ca1331d5a08	e88da6aa7d4505b2d4b3dbb9259f42e2c3ad6a7f	ST000327	AN000522	HILIC NEGATIVE ION MODE	MS	Agilent 6550 QTOF	QTOF	ESI	NEGATIVE
0463be1ab156aab0fc70d9a128b84ade7f7aea4c	867fb457d28998bf6157e9e78087e7067c37ad59	ST000328	AN000523	Reversed phase POSITIVE ION MODE	MS	Agilent 6530 QTOF	QTOF	ESI	POSITIVE
e76f085303699a097cfc9ba0cfde3175433f2cc1	867fb457d28998bf6157e9e78087e7067c37ad59	ST000328	AN000524	Reversed phase NEGATIVE ION MODE	MS	Agilent 6550 QTOF	QTOF	ESI	NEGATIVE
4ab5b89dab51d0224c4942f74856f37b36ea13af	2426e367c13c85945209fab98108c2b631d8bab4	ST000329	AN000525	Reversed phase POSITIVE ION MODE	MS	Agilent 6530 QTOF	QTOF	ESI	POSITIVE
ef45ca19e3803cd3a765c840472cc0e82c1ba35a	2426e367c13c85945209fab98108c2b631d8bab4	ST000329	AN000526	Reversed phase NEGATIVE ION MODE	MS	Agilent 6530 QTOF	QTOF	ESI	NEGATIVE
3aa4029701e1c260468ca20eac5ed9d6a140a6f3	4aca0568793d51eaaca0837639549e5ae158a8b2	ST000330	AN000527	Reversed phase POSITIVE ION MODE	MS	Agilent 6530 QTOF	QTOF	ESI	POSITIVE
679f68094db1356af7e6deff77d4a0c4d8896f55	4aca0568793d51eaaca0837639549e5ae158a8b2	ST000330	AN000528	Reversed phase NEGATIVE ION MODE	MS	Agilent 6550 QTOF	QTOF	ESI	NEGATIVE
367ec24584524430c8d4f1bb0401202bd5b16aa5	b8365c8d447e7f903e857ee253c24a2d416698ef	ST000331	AN000529	Reversed phase POSITIVE ION MODE	MS	Agilent 6530 QTOF	QTOF	ESI	POSITIVE
25cf84534153f10108ae83f42fed167916fee09e	b8365c8d447e7f903e857ee253c24a2d416698ef	ST000331	AN000530	Reversed phase NEGATIVE ION MODE	MS	Agilent 6550 QTOF	QTOF	ESI	NEGATIVE
